config_index,num_atoms,ref_energy,pred_energy,error,sq_error,aleatoric_var,epistemic_var,total_var,aleatoric_var_raw,epistemic_var_raw,total_var_raw
0,22.0,-613.4051513671875,-613.3881225585938,0.01702880859375,0.00028998032212257385,0.00011983010213540385,0.00029238709248602396,0.0001211746028907921,0.00017967795429285616,0.00011486429866636172,0.0002945422602351755
1,22.0,-613.3628540039062,-613.3593139648438,0.0035400390625,1.2531876564025879e-05,0.00011983010213540385,8.727326090876938e-05,0.00010758144376070604,0.00019558696658350527,3.3444353903178126e-05,0.00022903131321072578
2,22.0,-613.4525146484375,-613.4489135742188,0.00360107421875,1.2967735528945923e-05,8.731303736567498e-05,8.727326090876938e-05,7.598115027778679e-05,0.0001565674610901624,3.313738852739334e-05,0.00018970484961755574
3,22.0,-613.3793334960938,-613.3803100585938,-0.0009765625,9.5367431640625e-07,0.00011983010213540385,0.00018007933522044386,0.00010758144376070604,0.00016212696209549904,7.703564915573224e-05,0.0002391626185271889
4,24.0,-732.67529296875,-732.66796875,0.00732421875,5.364418029785156e-05,4.841223406263545e-05,9.977810278341368e-05,7.598115027778679e-05,0.00013197987573221326,4.552174505079165e-05,0.0001775016135070473
5,24.0,-732.724609375,-732.7296142578125,-0.0050048828125,2.504885196685791e-05,4.841223406263545e-05,8.727326090876938e-05,4.8633369549018584e-05,0.0001279154821531847,2.8621219826163724e-05,0.00015653669834136963
6,21.0,-598.2234497070312,-598.2103881835938,0.0130615234375,0.00017060339450836182,0.00011983010213540385,0.00018007933522044386,0.00010758144376070604,0.00018414523219689727,6.256382766878232e-05,0.0002467090671416372
7,22.0,-664.0194702148438,-664.0115966796875,0.00787353515625,6.199255585670471e-05,5.791748740843364e-05,9.977810278341368e-05,7.598115027778679e-05,0.00014682835899293423,4.942901432514191e-05,0.00019625737331807613
8,24.0,-671.4533081054688,-671.4542846679688,-0.0009765625,9.5367431640625e-07,8.731303736567498e-05,0.00018007933522044386,0.00010758144376070604,0.00015308141882997006,5.9389138186816126e-05,0.0002124705642927438
9,24.0,-624.9645385742188,-624.9607543945312,0.0037841796875,1.4320015907287598e-05,0.00016917609092262056,0.00018007933522044386,0.0001211746028907921,0.0002270552358822897,6.428789492929354e-05,0.00029134313808754086
10,24.0,-624.9697265625,-624.966796875,0.0029296875,8.58306884765625e-06,8.731303736567498e-05,0.00018007933522044386,0.00010758144376070604,0.00015508313663303852,7.383823685813695e-05,0.00022892137349117547
11,24.0,-563.5581665039062,-563.5785522460938,-0.0203857421875,0.0004155784845352173,0.00011983010213540385,0.00018007933522044386,0.00011606547840923633,0.0001911571598611772,7.23747507436201e-05,0.00026353192515671253
12,24.0,-563.6098022460938,-563.6141967773438,-0.00439453125,1.9311904907226562e-05,0.00011983010213540385,0.00029238709248602396,0.0001211746028907921,0.00017873225442599505,0.00011236556019866839,0.00029109782190062106
13,26.0,-634.7422485351562,-634.7435913085938,-0.0013427734375,1.8030405044555664e-06,8.731303736567498e-05,0.00018007933522044386,0.00010758144376070604,0.00015977214206941426,7.743090100120753e-05,0.0002372030430706218
14,27.0,-686.90234375,-686.9075317382812,-0.00518798828125,2.691522240638733e-05,4.841223406263545e-05,0.00018007933522044386,7.598115027778679e-05,0.00012148608220741153,6.870106153655797e-05,0.0001901871437439695
