config_index,num_atoms,ref_energy,pred_energy,error,sq_error,rmse_e_atom,aleatoric_var,epistemic_var,total_var
0,20.0,-525.6405029296875,-525.6376953125,0.0028076171875,7.88271427154541e-06,0.0028076171875,2.6177343897870742e-05,8.638761755719315e-06,3.4816104744095355e-05
1,20.0,-525.4736938476562,-525.6691284179688,-0.1954345703125,0.038194671273231506,0.1954345703125,0.00018065738549921662,0.00015776045620441437,0.00033841782715171576
2,22.0,-613.2091674804688,-613.2279663085938,-0.018798828125,0.000353395938873291,0.018798828125,3.5201432183384895e-05,5.7498738897265866e-05,9.270016744267195e-05
3,22.0,-613.2172241210938,-613.2240600585938,-0.0068359375,4.673004150390625e-05,0.0068359375,3.352049316163175e-05,2.27438285946846e-05,5.626432175631635e-05
4,23.0,-675.474609375,-675.48046875,-0.005859375,3.4332275390625e-05,0.005859375,4.586736031342298e-05,6.652567390119657e-05,0.00011239303421461955
5,24.0,-686.0390625,-686.0496215820312,-0.01055908203125,0.00011149421334266663,0.01055908203125,4.3101044866489246e-05,6.869994103908539e-05,0.00011180098226759583
6,21.0,-598.0975952148438,-598.1082153320312,-0.0106201171875,0.00011278688907623291,0.0106201171875,4.0908857044996694e-05,1.4958158317313064e-05,5.5867014452815056e-05
7,22.0,-663.79443359375,-663.8350219726562,-0.04058837890625,0.00164741650223732,0.04058837890625,0.00020281903562135994,0.00016549191786907613,0.0003683109534904361
8,23.0,-723.851318359375,-723.8546142578125,-0.0032958984375,1.0862946510314941e-05,0.0032958984375,5.337731636245735e-05,6.851833313703537e-05,0.00012189564586151391
9,22.0,-546.2491455078125,-546.250244140625,-0.0010986328125,1.2069940567016602e-06,0.0010986328125,5.251651964499615e-05,4.394780989969149e-05,9.646432590670884e-05
10,23.0,-611.469970703125,-611.4791870117188,-0.00921630859375,8.49403440952301e-05,0.00921630859375,3.213773015886545e-05,3.116037623840384e-05,6.32981100352481e-05
11,24.0,-671.1885986328125,-671.1940307617188,-0.00543212890625,2.950802445411682e-05,0.00543212890625,3.6862627894151956e-05,0.00011377409100532532,0.00015063671162351966
12,24.0,-671.1324462890625,-671.1585083007812,-0.02606201171875,0.0006792284548282623,0.02606201171875,0.00015998768503777683,6.337463855743408e-05,0.0002233623235952109
13,24.0,-624.5414428710938,-624.6259155273438,-0.08447265625,0.007135629653930664,0.08447265625,0.00013773691898677498,0.0001138791412813589,0.0002516160602681339
14,25.0,-681.5875244140625,-681.5902709960938,-0.00274658203125,7.543712854385376e-06,0.00274658203125,2.520779162296094e-05,4.905499372398481e-05,7.426278898492455e-05
15,24.0,-563.2901000976562,-563.4539184570312,-0.163818359375,0.02683645486831665,0.163818359375,0.0001503798848716542,0.0001854503498179838,0.000335830234689638
16,25.0,-622.6567993164062,-622.6724853515625,-0.01568603515625,0.00024605169892311096,0.01568603515625,0.00010074800957227126,0.0001390118122799322,0.00023975982912816107
17,26.0,-677.5040283203125,-677.5042114257812,-0.00018310546875,3.3527612686157227e-08,0.00018310546875,2.3447702915291302e-05,2.5325269234599546e-05,4.8772970330901444e-05
18,26.0,-677.3441162109375,-677.3695678710938,-0.02545166015625,0.0006477870047092438,0.02545166015625,8.271996193798259e-05,2.664755993464496e-05,0.00010936752369161695
