config_index,num_atoms,ref_energy,pred_energy,error,sq_error,rmse_e_atom,aleatoric_var,epistemic_var,total_var
0,20.0,-525.6629638671875,-525.6698608398438,-0.00689697265625,4.756823182106018e-05,0.00689697265625,1.9716351744136773e-05,4.560873094305862e-06,2.4277225747937337e-05
1,20.0,-525.4736938476562,-525.4664916992188,0.0072021484375,5.187094211578369e-05,0.0072021484375,0.00021028495393693447,0.0003972727863583714,0.0006075577111914754
2,20.0,-525.8673706054688,-525.8695678710938,-0.002197265625,4.827976226806641e-06,0.002197265625,1.4695193385705352e-05,3.869831743941177e-06,1.8565024220151827e-05
3,20.0,-525.73681640625,-525.7369384765625,-0.0001220703125,1.4901161193847656e-08,0.0001220703125,2.3240258087753318e-05,4.965625521435868e-06,2.8205882699694484e-05
4,24.0,-732.7048950195312,-732.7012939453125,0.00360107421875,1.2967735528945923e-05,0.00360107421875,1.362747025268618e-05,5.62518835067749e-06,1.925265860336367e-05
5,24.0,-732.6211547851562,-732.6163330078125,0.00482177734375,2.3249536752700806e-05,0.00482177734375,1.560056807647925e-05,3.503821744743618e-06,1.910438913910184e-05
6,22.0,-664.004150390625,-664.005126953125,-0.0009765625,9.5367431640625e-07,0.0009765625,1.874335066531785e-05,1.6906484233913943e-05,3.564983489923179e-05
7,22.0,-663.9931030273438,-663.9937133789062,-0.0006103515625,3.725290298461914e-07,0.0006103515625,1.4440794075198937e-05,7.165409442677628e-06,2.1606203517876565e-05
8,22.0,-664.0010375976562,-664.0007934570312,0.000244140625,5.960464477539063e-08,0.000244140625,1.4508405001834035e-05,3.1188130833470495e-06,1.762721876730211e-05
9,22.0,-663.9950561523438,-663.9954833984375,-0.00042724609375,1.825392246246338e-07,0.00042724609375,1.7681555618764833e-05,3.5433099583315197e-06,2.1224865122349e-05
10,22.0,-663.9644165039062,-663.9691772460938,-0.0047607421875,2.2664666175842285e-05,0.0047607421875,5.644778866553679e-05,8.101575076580048e-06,6.454936374211684e-05
11,23.0,-723.7511596679688,-723.7431030273438,0.008056640625,6.490945816040039e-05,0.008056640625,6.737974763382226e-05,4.0961429476737976e-05,0.00010834117711056024
12,23.0,-724.0625,-724.0599975585938,0.00250244140625,6.2622129917144775e-06,0.00250244140625,1.6149851944646798e-05,2.58665522778756e-06,1.873650762718171e-05
13,23.0,-724.04296875,-724.0393676757812,0.00360107421875,1.2967735528945923e-05,0.00360107421875,1.617569250811357e-05,7.3060391514445655e-06,2.3481730750063434e-05
14,24.0,-624.7171630859375,-624.7200317382812,-0.00286865234375,8.229166269302368e-06,0.00286865234375,4.733584864879958e-05,4.504770186031237e-05,9.238354687113315e-05
15,24.0,-624.7757568359375,-624.77880859375,-0.0030517578125,9.313225746154785e-06,0.0030517578125,2.799534377118107e-05,1.4983117580413818e-05,4.297846317058429e-05
