config_index,num_atoms,ref_energy,pred_energy,error,sq_error,aleatoric_var,epistemic_var,total_var,aleatoric_var_raw,epistemic_var_raw,total_var_raw
0,20.0,-525.8365478515625,-525.8427734375,-0.0062255859375,3.8757920265197754e-05,0.00022896495647728443,2.3567303287563846e-05,0.00025253224885091186,0.00022896495647728443,2.3567303287563846e-05,0.00025253224885091186
1,22.0,-613.436279296875,-613.4375,-0.001220703125,1.4901161193847656e-06,0.00016799059812910855,5.896445509279147e-05,0.0002269550459459424,0.00016799059812910855,5.896445509279147e-05,0.0002269550459459424
2,22.0,-613.417236328125,-613.4099731445312,0.00726318359375,5.2753835916519165e-05,0.0001817404991015792,4.191696643829346e-05,0.00022365746553987265,0.0001817404991015792,4.191696643829346e-05,0.00022365746553987265
3,22.0,-664.0022583007812,-663.9937744140625,0.00848388671875,7.197633385658264e-05,0.00014838013157714158,2.330448478460312e-05,0.0001716846163617447,0.00014838013157714158,2.330448478460312e-05,0.0001716846163617447
4,23.0,-724.097900390625,-724.0851440429688,0.01275634765625,0.00016272440552711487,0.00013495863822754472,5.633961336570792e-05,0.00019129825523123145,0.00013495863822754472,5.633961336570792e-05,0.00019129825523123145
5,23.0,-724.021484375,-724.0252075195312,-0.00372314453125,1.3861805200576782e-05,0.00018107060168404132,4.108734356123023e-05,0.00022215794888325036,0.00018107060168404132,4.108734356123023e-05,0.00022215794888325036
6,22.0,-546.5244750976562,-546.5245971679688,-0.0001220703125,1.4901161193847656e-08,0.00016993036842904985,2.393461727479007e-05,0.0001938649802468717,0.00016993036842904985,2.393461727479007e-05,0.0001938649802468717
7,22.0,-546.4893798828125,-546.49658203125,-0.0072021484375,5.187094211578369e-05,0.00018185323278885335,2.980083263537381e-05,0.00021165407088119537,0.00018185323278885335,2.980083263537381e-05,0.00021165407088119537
8,24.0,-625.0076293945312,-625.0048828125,0.00274658203125,7.543712854385376e-06,0.00013961717195343226,1.7048418158083223e-05,0.00015666558465454727,0.00013961717195343226,1.7048418158083223e-05,0.00015666558465454727
9,24.0,-624.9995727539062,-624.9767456054688,0.0228271484375,0.0005210787057876587,0.0001624451979296282,1.6647205484332517e-05,0.0001790923997759819,0.0001624451979296282,1.6647205484332517e-05,0.0001790923997759819
