config_index,num_atoms,ref_energy,pred_energy,error,sq_error,rmse_e_atom,aleatoric_var,epistemic_var,total_var
0,20.0,-525.8673706054688,-525.8676147460938,-0.000244140625,5.960464477539063e-08,0.000244140625,1.2394634723023046e-05,3.2689422369003296e-06,1.5663576050428674e-05
1,20.0,-525.8223876953125,-525.8209838867188,0.00140380859375,1.9706785678863525e-06,0.00140380859375,2.3695980416960083e-05,4.106014785065781e-06,2.7801994292531163e-05
2,22.0,-613.334716796875,-613.3326416015625,0.0020751953125,4.306435585021973e-06,0.0020751953125,2.2405838535632938e-05,1.6614609194220975e-05,3.902044772985391e-05
3,22.0,-613.2947387695312,-613.2932739257812,0.00146484375,2.1457672119140625e-06,0.00146484375,2.402703648840543e-05,1.0739825484051835e-05,3.476686106296256e-05
4,24.0,-732.6510620117188,-732.6473999023438,0.003662109375,1.341104507446289e-05,0.003662109375,1.3660038348461967e-05,5.7868660405802075e-06,1.9446904843789525e-05
5,24.0,-732.665283203125,-732.6591186523438,0.00616455078125,3.8001686334609985e-05,0.00616455078125,1.3913568182033487e-05,2.3851171135902405e-06,1.6298685295623727e-05
6,24.0,-686.2988891601562,-686.2978515625,0.00103759765625,1.0766088962554932e-06,0.00103759765625,1.547835381643381e-05,8.844397598295473e-06,2.4322751414729282e-05
7,21.0,-598.0172729492188,-598.0230712890625,-0.00579833984375,3.3620744943618774e-05,0.00579833984375,4.275734681868926e-05,2.5451183319091797e-05,6.820853013778105e-05
8,22.0,-664.0328369140625,-664.0316162109375,0.001220703125,1.4901161193847656e-06,0.001220703125,1.3291357390698977e-05,4.596635790221626e-06,1.7887992726173252e-05
9,22.0,-663.795166015625,-663.79052734375,0.004638671875,2.1517276763916016e-05,0.004638671875,3.78427685063798e-05,7.097981870174408e-05,0.00010882258357014507
10,22.0,-664.0331420898438,-664.03369140625,-0.00054931640625,3.0174851417541504e-07,0.00054931640625,2.01285529328743e-05,4.733353762276238e-06,2.4861907149897888e-05
11,23.0,-723.796875,-723.7964477539062,0.00042724609375,1.825392246246338e-07,0.00042724609375,4.258496846887283e-05,0.00010620393004501238,0.0001487888948759064
12,23.0,-724.0311889648438,-724.0274658203125,0.00372314453125,1.3861805200576782e-05,0.00372314453125,1.677718319115229e-05,1.258607971976744e-05,2.9363262001425028e-05
13,25.0,-726.2811889648438,-726.27685546875,0.00433349609375,1.877918839454651e-05,0.00433349609375,1.2974759556527715e-05,4.509836344368523e-06,1.7484595446148887e-05
14,24.0,-624.9747924804688,-624.9767456054688,-0.001953125,3.814697265625e-06,0.001953125,1.2227156730659772e-05,4.5554711505246814e-06,1.6782627426437102e-05
15,24.0,-563.6398315429688,-563.6470947265625,-0.00726318359375,5.2753835916519165e-05,0.00726318359375,1.8615997760207392e-05,2.0322389900684357e-05,3.8938385841902345e-05
16,24.0,-563.4873657226562,-563.48876953125,-0.00140380859375,1.9706785678863525e-06,0.00140380859375,2.0806763131986372e-05,5.289912223815918e-06,2.609667535580229e-05
